sniffOnset,finalOnset,manOnset,condition,Yonset,inhaleMax,inMaxTim,Yend,endTim,length,amp,exhaleMin,exMinTim,index,task,noseMouth,shadowFile,warp,rateBPM,localPeriodCV,localAmpCV,nSubPeaks,nearSeam,bm_inhaleOnsets,bm_exhaleOnsets,bm_inhaleOffsets,bm_exhaleOffsets,bm_inhalePeaks,bm_exhaleTroughs,bm_peakInspiratoryFlows,bm_troughExpiratoryFlows,bm_inhaleTimeToPeak,bm_exhaleTimeToTrough,bm_inhaleVolumes,bm_exhaleVolumes,bm_inhaleDurations,bm_exhaleDurations,bm_inhalePauseOnsets,bm_exhalePauseOnsets,bm_inhalePauseDurations,bm_exhalePauseDurations,bm_inhaleVolumesRaw,bm_exhaleVolumesRaw,bm_inhale_smoothness,bm_inpeak_to_extrough_smoothness,bm_exhale_smoothness,bm_inhale_curvature,bm_inpeak_to_extrough_curvature,bm_exhale_curvature,bm_inpeak_to_extrough_slope,bm_max_flowchange,goodBreath,maxRR,minRR,RR_max_min,onsetSec,rsa_ms,good,nearSeamWide,clean,final10,period,meanRR,hrBPM,rsaNorm,depthVol,depth
53080,53080,NaN,1,11.3122095741159,213.500809630202,53549,-3.63800990726757,55916,5.672,209.663709796777,-104.629243793016,54023,23,pre,NA,NA,NaN,10.5782792665726,0.198578299367042,0.403543577545661,1,0,53080,53814,53813,55100,53549,54023,1.90780729564584,-1.23433215556724,0.938,0.418,1553.97999876988,1750.33651846481,1.466,2.572,NaN,55101,NaN,1.63,140478.064423158,156118.008239999,-0.0312461699667413,-0.0465389600985601,-0.00222162256083481,2.79938437094975e-05,4.53409480970205e-05,1.37167005835064e-05,-0.00798342007663675,0.00657172540563056,1,0.945999999999998,0.902000000000001,0.0439999999999969,106.16,43.9999999999969,1,0,1,0,pre,0.923381920850826,64.9785301673598,0.0476509221227272,140478.064423158,140478.064423158
55916,55916,NaN,1,-3.63800990726757,95.9865893347456,56349,4.38008437281572,58427,5.02200000000001,95.6155521019716,-97.1917538126733,57043,24,pre,NA,NA,NaN,11.94743130227,0.131060521003764,0.412093474723044,2,0,55916,56656,56655,57720,56349,57043,1.46388512228913,-1.31001548754516,0.866,0.774,1216.89334067014,1666.32408906119,1.478,2.128,NaN,57721,NaN,1.412,98076.5046107763,124537.257484611,-0.025820199492446,-0.0284015954828059,-0.00296108313133717,2.81320878679403e-05,2.8097565100829e-05,1.4652952828893e-05,-0.00521097843883198,0.00579851982685353,1,0.938219873150105,0.861999999999995,0.0762198731501105,111.832,76.2198731501105,1,0,0,0,pre,0.89026441862914,67.3957071005826,0.0856148707678068,98076.5046107763,98076.5046107763
58427,58427,NaN,1,4.38008437281572,162.822044607525,58970,10.863242551673,61239,5.624,155.200381145281,-94.7021271028145,59840,25,pre,NA,NA,NaN,10.6685633001423,0.093489657863418,0.23692997358774,1,0,58427,59247,59246,60462,58970,59840,2.19204573311468,-1.59032722991772,1.086,1.186,1969.99647761902,2455.87600993813,1.638,2.43,NaN,60463,NaN,1.552,131542.379057249,157831.777321773,-0.0300688728598889,-0.0308775004735369,-0.00383069724356814,2.18527892145737e-05,3.22229876134979e-05,1.96305145242507e-05,-0.00472859666899624,0.00539186029730032,1,0.971763975155287,0.870000000000005,0.101763975155283,116.854,101.763975155283,1,0,1,0,pre,0.9219989248239,65.0759977962663,0.110373203715741,131542.379057249,131542.379057249
61239,61239,NaN,1,10.863242551673,128.539424539401,61724,-2.24418858486439,63933,5.38800000000001,124.229897555997,-84.6030307956156,62165,26,pre,NA,NA,NaN,11.1358574610245,0.0710304830483711,0.261028476360842,1,0,61239,61949,61948,62952,61724,62165,2.068343161434,-1.59823350698894,0.97,0.432,1701.1630822044,1770.27767418679,1.418,2.006,NaN,62953,NaN,1.96,102229.0909586,107934.526596744,-0.032400210346607,-0.0592685654054826,-0.00354477754233564,2.90726069300534e-05,6.42041783314369e-05,2.12838815915698e-05,-0.0103916749405267,0.0069308269267474,1,0.972000000000008,0.882547461368652,0.0894525386313568,122.478,89.4525386313568,1,0,1,0,pre,0.926940958355405,64.7290417573662,0.0965029518061918,102229.0909586,102229.0909586
63933,63933,NaN,1,-2.24418858486439,163.608475056864,64350,1.16875168469911,66667,5.468,164.146193506946,-84.299519234206,64762,27,pre,NA,NA,NaN,10.9729334308705,0.146948451353835,0.191897503815535,1,0,63933,64573,64572,65608,64350,64762,2.2030392333921,-1.43494640886821,0.834,0.378,1514.11396882412,1545.97920885764,1.278,2.07,NaN,65609,NaN,2.116,92554.7447182935,97443.7118515842,-0.0402995246719086,-0.0628397082806456,-0.00289751462720137,4.66576688623456e-05,7.4300674168029e-05,2.07474685289484e-05,-0.0111223879341453,0.00997870375180288,1,0.9210243902439,0.860000000000014,0.0610243902438865,127.866,61.0243902438865,1,0,1,0,pre,0.882053897902302,68.0230540817197,0.069184423297731,92554.7447182935,92554.7447182935
66667,66667,NaN,1,1.16875168469911,144.451768697286,67023,5.40987082527476,69096,4.858,141.162457442299,-98.4370278914241,67507,28,pre,NA,NA,NaN,12.3507616303005,0.15723933982756,0.159300367644822,1,0,66667,67311,67310,68442,67023,67507,2.33327139184189,-1.65082666527405,0.712,0.392,1723.61043739037,1977.28018218725,1.286,2.262,NaN,68443,NaN,1.306,106128.183417482,118021.570106698,-0.0494614496163076,-0.0584612082227222,-0.002994620541171,5.94491861048279e-05,5.82469250488832e-05,1.89011938182008e-05,-0.0100191568400831,0.0107755930715898,1,0.925999999999988,0.901999999999987,0.0240000000000009,133.334,24.0000000000009,1,0,1,0,pre,0.9122492588682,65.7714976654957,0.0263085990661993,106128.183417482,106128.183417482
69096,69096,NaN,1,5.40987082527476,123.493139279133,69711,11.6948058939165,71473,4.75399999999999,114.940800919538,-82.7402766635124,70178,29,pre,NA,NA,NaN,12.620950778292,0.15369497358394,0.159742169898775,1,0,69096,69937,69936,71041,69711,70178,1.63522516116743,-1.55480757994191,1.23,0.482,1547.09742176489,1943.73928028546,1.68,2.208,NaN,71042,NaN,0.862,91656.7713906104,114905.316257437,-0.0213244716806556,-0.048758955969662,-0.00388229112708392,3.46582607194087e-05,5.77999602369206e-05,1.85828549088474e-05,-0.00882954027137413,0.00502446475461382,1,0.919999999999987,0.863999999999976,0.0560000000000116,138.192,56.0000000000116,1,0,1,0,pre,0.891407914488331,67.3092520548688,0.0628219685845572,91656.7713906104,91656.7713906104
71473,71473,NaN,1,11.6948058939165,173.264030630996,71880,8.05416193258985,73207,3.46799999999999,163.389546717743,-155.658923420866,72228,30,pre,NA,NA,NaN,17.3010380622838,0.150064713502836,0.155083441301726,1,0,71473,72043,72042,72595,71880,72228,2.42294431347763,-2.41878754450446,0.814,0.37,1390.57826537107,1507.18298844034,1.138,1.104,NaN,72596,NaN,1.222,90510.6134049254,96723.848398795,-0.0468660012468501,-0.102419711658909,-0.00948703234387107,5.2001236317042e-05,0.000134679370844266,7.08666363079943e-05,-0.0171030537211509,0.00958417584037918,1,0.97999999999999,0.915999999999997,0.063999999999993,142.946,63.999999999993,1,0,1,0,pre,0.951465390829818,63.060622675588,0.0672646641872864,90510.6134049254,90510.6134049254
73207,73207,NaN,1,8.05416193258985,121.994255355446,73777,9.74518047987945,76098,5.78200000000001,113.094584149211,-85.8183972251637,74248,31,pre,NA,NA,NaN,10.3770321687997,0.14698803153348,0.133877626511932,2,0,73207,74051,74050,75541,73777,74248,2.03369579115134,-1.42886162737289,1.14,0.394,1886.70670158291,2314.91342248465,1.686,2.98,NaN,75542,NaN,1.112,109341.535056889,139761.960450358,-0.0277606094022448,-0.0517702975983502,-0.00340604853942917,3.28197624650928e-05,5.21388177450357e-05,1.58599056835899e-05,-0.00851216622670982,0.00603139531105135,1,0.963428571428563,0.895999999999987,0.0674285714285765,146.414,67.4285714285765,1,0,0,0,pre,0.915158099711384,65.5624421823097,0.0736796969286964,109341.535056889,109341.535056889
76098,76098,NaN,1,9.74518047987945,129.048521121116,76465,-1.30530396077239,78468,4.74000000000001,124.828582861563,-76.1848494810879,76931,32,pre,NA,NA,NaN,12.6582278481012,0.25252448829383,0.153906765359731,1,0,76098,76730,76729,77810,76465,76931,2.03390307655949,-1.28233323662472,0.734,0.402,1486.41531208018,1596.50828903214,1.262,2.16,NaN,77811,NaN,1.314,89921.5585702736,99539.3806453376,-0.043775778894145,-0.0502507111290379,-0.00343398218448298,4.83138465316923e-05,5.12777293442076e-05,1.89975562316355e-05,-0.0087680075547831,0.00907049998096165,1,0.914000000000016,0.885999999999996,0.02800000000002,152.196,28.00000000002,1,0,0,0,pre,0.898749900022582,66.7593954652929,0.0311543845504923,89921.5585702736,89921.5585702736
78468,78468,NaN,1,-1.30530396077239,132.772786019841,78807,2.87789595716718,80954,4.97199999999998,131.986490021644,-72.1256305325474,79300,33,pre,NA,NA,NaN,12.0675784392599,0.346847879308443,0.203855735472904,1,0,78468,79094,79093,80247,78807,79300,1.87833312204799,-1.17448506310461,0.678,0.412,1312.93822901612,1651.11458452424,1.25,2.306,NaN,80248,NaN,1.412,88225.5279360324,111952.225375456,-0.0418980841887238,-0.0434826745173933,-0.00293671189846458,4.8459928023055e-05,4.19716174040609e-05,1.68836549850977e-05,-0.00760771960720527,0.00836446375760058,1,0.914000000000016,0.887170731707309,0.0268292682927063,156.936,26.8292682927063,1,0,0,0,pre,0.904283379449616,66.3508822162788,0.0296690936739716,88225.5279360324,88225.5279360324
80954,80954,NaN,1,2.87789595716718,123.558478314254,81423,-2.17976941558319,83157,4.40600000000001,123.209415043462,-95.1037809657679,81856,34,pre,NA,NA,NaN,13.6177939173854,0.405481463550137,0.428072069903234,2,0,80954,81661,81660,82425,81423,81856,1.87486805871891,-1.28844806523995,0.938,0.39,1352.32307375848,1169.47888055705,1.412,1.528,NaN,82426,NaN,1.462,93825.0426497158,88610.9376133202,-0.0303439431226157,-0.0514879319797603,-0.00423955852168922,3.59355981369908e-05,5.86962964588448e-05,3.51195461810373e-05,-0.00853535688854594,0.00849136672063611,1,0.914000000000016,0.858000000000004,0.0560000000000116,161.908,56.0000000000116,1,0,0,0,pre,0.885723499847706,67.7412307681986,0.0632251487169985,93825.0426497158,93825.0426497158
83157,83157,NaN,1,-2.17976941558319,161.457737472158,83516,6.01278003403711,84364,2.41400000000002,159.541232162931,-114.00853299867,83928,35,pre,NA,NA,NaN,24.8550124275061,0.367691037422741,0.408713754753318,1,0,83157,83693,83692,84363,83516,83928,1.85744553196971,-1.55747113508018,0.718,0.47,944.933846051774,1168.51816004588,1.07,1.34,NaN,NaN,NaN,NaN,76255.0935027902,88552.8998691536,-0.0398854616287179,-0.0595396588924413,-0.00597965705608741,5.09915097805516e-05,6.74155131654632e-05,4.0601910706883e-05,-0.00989475002933091,0.00920529360023814,1,0.912713347921235,0.886089485458637,0.0266238624625984,166.314,26.6238624625984,1,0,0,0,pre,0.900232485996076,66.6494499291615,0.0295744298020306,76255.0935027902,76255.0935027902
84364,84364,NaN,1,6.01278003403711,176.712399460176,84619,-44.4496467102239,85391,2.054,195.93083279827,-84.8238493201046,85126,36,pre,NA,NA,NaN,29.2112950340798,0.394313004721547,0.411729782965313,1,0,84364,84822,84821,85390,84619,85126,2.1163848925202,-1.27550637352814,0.51,0.608,1130.80076005495,1128.74860320688,0.914,1.136,NaN,NaN,NaN,NaN,87333.8158135932,88728.6798272957,-0.0604498941751976,-0.0470304299984561,-0.00896049231773518,6.01282029370368e-05,5.21164478758151e-05,4.21279492307625e-05,-0.0076620701539464,0.0120574861388504,1,0.886089485458637,0.874227790432807,0.0118616950258295,168.728,11.8616950258295,1,0,0,0,pre,0.881352897400053,68.0771574893519,0.0134585080060676,87333.8158135932,87333.8158135932
85391,85391,NaN,1,-44.4496467102239,291.350809043295,85561,-0.884865366876091,86476,2.16999999999999,314.018065081845,-202.279276964232,85914,37,pre,NA,NA,NaN,27.6497695852536,0.402074140624541,0.418316121562115,2,0,85391,85748,85747,86178,85561,85914,2.47928406796013,-1.75099397204524,0.34,0.332,1053.28262213153,951.60783052111,0.712,0.86,NaN,86179,NaN,0.594,99656.3031098642,72449.5687541493,-0.134974349832144,-0.0885496882636578,-0.0118563747845399,0.000211765695060946,0.00012984350069739,0.000105757113395119,-0.0150282553930813,0.0242624112214014,1,0.874227790432807,0.838328571428591,0.0358992190042166,170.782,35.8992190042166,1,0,0,0,pre,0.85356061165613,70.2937778297716,0.0420581954157452,99656.3031098642,99656.3031098642
86476,86476,NaN,1,-0.884865366876091,135.651335334901,86880,6.91498294035551,88764,4.57599999999999,132.636276548161,-121.85432928639,87459,38,pre,NA,NA,NaN,13.1118881118881,0.424880814211519,0.398839140609464,4,0,86476,87242,87241,88212,86880,87459,2.39018654609475,-1.7725716401018,0.808,0.434,2028.76330569989,2081.01697359983,1.53,1.94,NaN,88213,NaN,1.102,153519.723789601,164360.409148448,-0.0468468204155883,-0.052400855811847,-0.00580039581865417,5.67208437394316e-05,6.78909963945489e-05,3.16410257972712e-05,-0.00861385548349046,0.0104438321336635,1,0.907999999999987,0.825999999999993,0.0819999999999936,172.952,81.9999999999936,1,0,0,0,pre,0.855941610111897,70.0982395191141,0.0958009273427819,153519.723789601,153519.723789601
88764,88764,NaN,2,6.91498294035551,169.440140385248,89145,12.7335810522661,91505,5.482,159.615858388938,-111.697993392575,90252,39,paced,NA,NA,NaN,10.9449106165633,0.0531170525454961,0.246734694436945,3,0,88764,89613,89612,90831,89145,90252,2.05631674365095,-1.48352630504672,0.762,1.278,1851.93193048332,2352.80155255296,1.696,2.436,NaN,90832,NaN,1.346,139615.717247255,182328.809749911,-0.0415123529968773,-0.0237328341802177,-0.00420780131469103,4.81096269092566e-05,3.09513333780009e-05,2.06257410249699e-05,-0.00365027711623039,0.00932695628279534,1,0.956000000000017,0.823999999999984,0.132000000000033,177.528,132.000000000033,1,0,0,0,pre,0.875605931339757,68.5239762003377,0.150752747640781,139615.717247255,139615.717247255
91505,91505,NaN,2,12.7335810522661,107.386139178974,91877,8.9611305487704,94297,5.584,96.5387833784557,-79.0196574496773,92787,40,paced,NA,NA,NaN,10.7449856733524,0.0665897757567085,0.258935692135617,3,0,91505,92265,92264,93571,91877,92787,1.63618784698975,-1.17017897024757,0.744,1.044,1530.05469675465,1813.47045517928,1.518,2.612,NaN,93572,NaN,1.45,115641.084085086,132729.862811217,-0.0345390573131556,-0.0221248736783103,-0.00262181318835436,3.40177085162579e-05,2.44090873633259e-05,1.50487837138768e-05,-0.00390334431968116,0.00607516744739534,1,0.946000000000026,0.897999999999996,0.0480000000000302,183.01,48.0000000000302,1,0,0,0,pre,0.918586552103261,65.317742636902,0.0522541941095545,115641.084085086,115641.084085086
94297,94297,NaN,2,8.9611305487704,180.873376687396,94634,10.3025708360921,96950,5.30600000000001,171.241525994964,-101.329854437543,95719,41,paced,NA,NA,NaN,11.3079532604598,0.0727507860216998,0.278877428480267,2,0,94297,94990,94989,96288,94634,95719,2.48717344098086,-1.50327039201172,0.674,1.458,1885.617772241,2311.85280276664,1.384,2.596,NaN,96289,NaN,1.322,121091.154661848,143325.058063425,-0.0568690079924251,-0.0264329227284192,-0.00387556440281601,6.66783833950821e-05,3.15900086429934e-05,2.205719070516e-05,-0.0035776983718952,0.0114620148727982,1,0.930498942917551,0.882000000000005,0.0484989429175456,188.594,48.4989429175456,1,0,0,0,pre,0.900825135128054,66.6056015316123,0.0538383544445076,121091.154661848,121091.154661848
96950,96950,NaN,2,10.3025708360921,134.928208375856,97313,10.7179497625578,99420,4.94,124.417948076531,-84.7775462046189,98284,42,paced,NA,NA,NaN,12.1457489878543,0.0680176388374202,0.257654469108259,1,0,96950,97677,97676,98923,97313,98284,2.25287642310741,-1.35823137814692,0.726,1.214,1883.03107391964,2175.65568549094,1.452,2.492,NaN,98924,NaN,0.992,106143.932690885,125338.305494965,-0.048941164342418,-0.0264543754954876,-0.00374572007900144,4.7701842415888e-05,3.00255738756826e-05,1.98288939110487e-05,-0.00421367472025169,0.00889561397983996,1,0.955496774193565,0.874000000000024,0.0814967741935413,193.9,81.4967741935413,1,0,1,0,pre,0.901643169283583,66.5451722411141,0.0903869479300731,106143.932690885,106143.932690885
99420,99420,NaN,2,10.7179497625578,107.49235039766,99777,2.36415128687257,102383,5.92599999999999,100.951299872945,-65.2899831590891,100240,43,paced,NA,NA,NaN,10.124873439082,0.104561764853915,0.251489316258835,2,0,99420,100084,100083,101612,99777,100240,1.91756203842923,-1.15839093273516,0.714,0.312,1529.75394390034,1825.51814105645,1.326,3.056,NaN,101613,NaN,1.54,87880.474103741,103820.468028525,-0.041998366266998,-0.0474424053012157,-0.00296008384330938,4.50906570561956e-05,4.9536372511054e-05,1.72989818659105e-05,-0.00790954475316323,0.00829313533724563,1,0.956000000000017,0.888888392857146,0.067111607142871,198.84,67.111607142871,1,0,0,0,pre,0.919608022674241,65.2451898206788,0.0729784924534574,87880.474103741,87880.474103741
102383,102383,NaN,2,2.36415128687257,91.4306628771301,102790,0.921928834679753,104842,4.91800000000001,89.7876228163539,-71.1246635735283,103243,44,paced,NA,NA,NaN,12.2000813338755,0.101690705930617,0.22989634189928,1,0,102383,103025,103024,103826,102790,103243,1.64255097101879,-1.39091771763258,0.814,0.436,1190.67770757299,1328.91227132625,1.282,1.602,NaN,103827,NaN,2.03,66446.0888423711,74517.5697203016,-0.030761976757022,-0.0482713639220765,-0.00383153849021177,3.1083200694893e-05,5.2398648985621e-05,2.31692601212663e-05,-0.00852064296573241,0.00635871451460412,1,0.948000000000008,0.877999999999986,0.0700000000000216,204.766,70.0000000000216,1,0,1,0,pre,0.914293430718739,65.6244461396088,0.0765618538295672,66446.0888423711,66446.0888423711
104842,104842,NaN,2,0.921928834679753,151.199637196537,105230,6.43134883015901,107639,5.59399999999999,147.522998364117,-95.6441586252832,105819,45,paced,NA,NA,NaN,10.7257776188774,0.101734245456422,0.192970914867295,1,0,104842,105630,105629,107134,105230,105819,2.56174249737806,-1.80709744934942,0.776,0.378,2275.39121038385,2626.28080261192,1.574,3.008,NaN,107135,NaN,1.008,119951.02832888,145956.415846404,-0.0501050481957268,-0.0529384055601788,-0.00378348885713344,5.8160106915744e-05,5.73305365166332e-05,1.94178686934069e-05,-0.00843424287958489,0.01161504238873,1,0.950000000000017,0.894000000000005,0.0560000000000116,209.684,56.0000000000116,1,0,1,0,pre,0.922096648036773,65.0691010836504,0.0607311610114196,119951.02832888,119951.02832888
107639,107639,NaN,2,6.43134883015901,111.481684797646,108048,4.30939837039322,109790,4.30200000000002,106.111311197369,-75.6725597374896,108504,46,paced,NA,NA,NaN,13.9470013947001,0.10083537913909,0.195488159176025,1,0,107639,108268,108267,109213,108048,108504,2.07136791543804,-1.39416582447955,0.818,0.472,1482.60555426826,1522.40627525454,1.256,1.89,NaN,109214,NaN,1.152,80988.6663863794,87854.3546750172,-0.0397062803950527,-0.0539993189768937,-0.00278004270337057,4.8415247507981e-05,5.75649000348734e-05,2.12367175856917e-05,-0.00927933052616059,0.0100723681793882,1,0.946505263157895,0.89260869565217,0.0538965675057252,215.278,53.8965675057252,1,0,1,0,pre,0.92796858913154,64.6573609308827,0.0580801636358894,80988.6663863794,80988.6663863794
109790,109790,NaN,2,4.30939837039322,128.196195685928,110178,8.55429990171238,112471,5.36199999999999,121.764346549875,-75.4569280152519,110663,47,paced,NA,NA,NaN,11.1898545318911,0.0895060021016595,0.176211248149205,1,0,109790,110494,110493,111943,110178,110663,2.05116810530997,-1.39778610177196,0.776,0.338,1766.65867353882,2225.20058513447,1.406,2.898,NaN,111944,NaN,1.054,104726.984145026,129619.223373499,-0.0402672273188223,-0.0511735821728204,-0.00310768615320647,4.61790806136056e-05,5.73883751614877e-05,1.74487866645587e-05,-0.0088557446516866,0.00813441250851765,1,0.936000000000007,0.855999999999995,0.0800000000000125,219.58,80.0000000000125,1,0,1,0,pre,0.885577591360508,67.7523918687039,0.0903365224916193,104726.984145026,104726.984145026
112471,112471,NaN,2,8.55429990171238,158.561119597382,112820,5.83232283577138,115129,5.316,151.36780822864,-74.2422721667147,113294,48,paced,NA,NA,NaN,11.2866817155756,0.0879296571031465,0.124642409247056,1,0,112471,113113,113112,114619,112820,113294,2.5517385712405,-1.40610387473937,0.698,0.362,1855.17437567405,2116.8475051358,1.282,3.012,NaN,114620,NaN,1.018,109702.147710622,121455.435965453,-0.0556507031432704,-0.0585846610090277,-0.00270303207872088,6.25552852263215e-05,6.06384074540475e-05,1.69799529136923e-05,-0.0101705864969894,0.0111857236822894,1,0.949999999999989,0.906000000000006,0.0439999999999827,224.942,43.9999999999827,1,0,1,0,pre,0.92535240008264,64.8401625095927,0.047549452507016,109702.147710622,109702.147710622
115129,115129,NaN,2,5.83232283577138,140.974810448421,115489,7.79679770484975,117922,5.58599999999998,134.160250178111,-95.2929783943797,116115,49,paced,NA,NA,NaN,10.7411385606875,0.0859168341705854,0.178098604508882,1,0,115129,115916,115915,117494,115489,116115,2.42626863822448,-1.59619244068713,0.72,0.398,2122.61164989492,2461.46442407862,1.572,3.156,NaN,117495,NaN,0.854,121962.730620898,144525.884948008,-0.0511848801040031,-0.0452350389678867,-0.00360425897261314,6.26407245836751e-05,4.42888908806359e-05,1.80546716133505e-05,-0.00694455108034261,0.0114935001282495,1,0.936736842105252,0.888000000000005,0.0487368421052466,230.258,48.7368421052466,1,0,1,0,pre,0.907943556519698,66.0834030586551,0.0536782730107841,121962.730620898,121962.730620898
117922,117922,NaN,2,7.79679770484975,131.306826830222,118288,9.76127353864078,120669,5.494,122.527791208477,-83.0123829260552,118865,50,paced,NA,NA,NaN,10.9210047324354,0.0438023616743733,0.176290531125944,2,0,117922,118660,118659,120244,118288,118865,2.19227740285736,-1.46218572415175,0.732,0.41,1870.64378114778,2347.29452626513,1.474,3.168,NaN,120245,NaN,0.848,104686.834221546,138846.372376674,-0.0466623151715684,-0.0443672552642966,-0.00329296524659464,4.9419889260047e-05,4.0907797829733e-05,1.84780597161514e-05,-0.00723978436049213,0.00907386773802199,1,1.00400000000002,0.879999999999995,0.124000000000024,235.844,124.000000000024,1,0,0,0,pre,0.926763652423336,64.7414255437292,0.133798946123733,104686.834221546,104686.834221546
120669,120669,NaN,2,9.76127353864078,127.68174180879,121037,4.03126300630723,123165,4.99200000000002,120.785473536316,-73.0957284585694,121538,51,paced,NA,NA,NaN,12.0192307692307,0.0442202311507437,0.176400473059493,1,0,120669,121342,121341,122628,121037,121538,2.42261589974072,-1.27625077296539,0.736,0.392,1836.85202354025,1855.83030562617,1.344,2.572,NaN,122629,NaN,1.072,104609.38887529,113448.375807634,-0.0511449316015633,-0.0520499646815847,-0.00334161384625943,5.79078527278064e-05,5.37980378691744e-05,1.84466238155327e-05,-0.00896280002804531,0.0107920607381922,1,0.972159362549802,0.878882352941187,0.0932770096086153,241.338,93.2770096086153,1,0,1,0,pre,0.91157613602596,65.8200644233312,0.102324979694246,104609.38887529,104609.38887529
123165,123165,NaN,2,4.03126300630723,86.9917058717555,123573,3.50927520362566,125911,5.49199999999999,83.2214367667891,-80.3451117420676,124037,52,paced,NA,NA,NaN,10.924981791697,0.0442173732764824,0.161404311408825,2,0,123165,123855,123854,125037,123573,124037,1.92266750462347,-1.37920405392777,0.816,0.364,1621.44552783512,1933.92242282706,1.378,2.364,NaN,125038,NaN,1.746,96268.0878756402,115331.203472348,-0.0351651207338847,-0.0507710406937681,-0.00351035175167911,3.84422242286533e-05,6.10169939943312e-05,1.98471219333304e-05,-0.00883382685504631,0.00796891735619465,1,0.915999999999997,0.846000000000004,0.0699999999999932,246.33,69.9999999999932,1,0,0,0,pre,0.872549981650578,68.7639691270174,0.0802246306481792,96268.0878756402,96268.0878756402
125911,125911,NaN,2,3.50927520362566,149.675374316923,126245,6.95880271942722,128424,5.02600000000001,144.441335355397,-80.5753764634547,127209,53,paced,NA,NA,NaN,11.9379228014325,0.0515852497039927,0.164075648669378,1,0,125911,126569,126568,127738,126245,127209,2.47562508477727,-1.34976786732232,0.668,1.28,1750.06009822964,2025.54943628795,1.314,2.338,NaN,127739,NaN,1.37,98815.2114004833,120325.501603502,-0.0564727039342443,-0.0280682771131217,-0.002947318164598,6.32319533736287e-05,2.81767480465666e-05,1.93915828534987e-05,-0.00413632905049063,0.0107680111506292,1,0.918000000000006,0.866000000000014,0.0519999999999925,251.822,51.9999999999925,1,0,1,0,pre,0.886841019881403,67.655869152313,0.0586350865986628,98815.2114004833,98815.2114004833
128424,128424,NaN,2,6.95880271942722,145.098058308322,128830,6.15473817145556,131134,5.41999999999996,138.541287862881,-101.656621185527,129329,54,paced,NA,NA,NaN,11.0701107011071,0.0480028565794754,0.167985486055713,1,0,128424,129135,129134,130579,128830,129329,2.62751841975379,-1.63168332116522,0.812,0.388,2148.62740868405,2598.25659181186,1.42,2.888,NaN,130580,NaN,1.108,123320.242945313,155116.295845258,-0.0496418781589805,-0.0600674960249342,-0.0036009487755366,5.93078210171794e-05,5.92658415610008e-05,2.0708205636237e-05,-0.0101571957310541,0.0122881098793546,1,0.916318082788669,0.848000000000013,0.0683180827886563,256.848,68.3180827886563,1,0,1,0,pre,0.877494580404371,68.3764906814018,0.0778558458528298,123320.242945313,123320.242945313
131134,131134,NaN,2,6.15473817145556,134.890503116773,131537,5.91377448289502,133821,5.37400000000002,128.856246789598,-66.4950355056706,132009,55,paced,NA,NA,NaN,11.1648678823967,0.0468711500396314,0.166970466335476,1,0,131134,131825,131824,133215,131537,132009,2.24173475774949,-1.2137176509476,0.806,0.368,1649.3978633223,1870.22814438072,1.38,2.78,NaN,133216,NaN,1.21,96919.7873731818,113602.495550006,-0.042408205421484,-0.0517815463088304,-0.00302775751550085,4.24819666532241e-05,5.39865934007401e-05,1.57537910178359e-05,-0.00906683838685939,0.00875696159672423,1,0.914995633187768,0.870000000000005,0.0449956331877635,262.268,44.9956331877635,1,0,1,0,pre,0.888134546146139,67.5573315556259,0.050663081830351,96919.7873731818,96919.7873731818
133821,133821,NaN,2,5.91377448289502,145.791952633347,134171,7.96740132124665,136246,4.85000000000002,138.851364731277,-76.3292459868896,134673,56,paced,NA,NA,NaN,12.3711340206185,0.0437729601071516,0.0758281553948692,1,0,133821,134483,134482,135867,134171,134673,2.47590181012249,-1.31351394614781,0.7,0.38,1775.77842290404,1996.63870736759,1.322,2.768,NaN,135868,NaN,0.756,103299.938968967,120579.725852324,-0.0534961205525037,-0.0525252103177659,-0.00292202426745176,6.16495586071497e-05,4.60249230565057e-05,1.67309915652581e-05,-0.00887894393071133,0.010925638908208,1,0.885540540540521,0.834000000000003,0.0515405405405174,267.642,51.5405405405174,1,0,1,0,pre,0.852076933020652,70.4161768436768,0.0604881302886627,103299.938968967,103299.938968967
136246,136246,NaN,2,7.96740132124665,123.541321197827,136583,7.97544831344179,138786,5.07999999999998,115.569896380483,-67.4291045530186,137629,57,paced,NA,NA,NaN,11.8110236220473,0.0469122239729057,0.0923694033445212,2,0,136246,136949,136948,138172,136583,137629,2.13721281098781,-1.27987301563821,0.674,1.36,1701.39521989201,1965.19642380274,1.404,2.446,NaN,138173,NaN,1.226,95598.1343599163,111220.214364707,-0.0493560676932059,-0.0236579911280938,-0.00339867974452082,5.45521106000293e-05,2.81037238066318e-05,2.03949791298962e-05,-0.00347675096339438,0.00938447452540314,1,0.899999999999977,0.836000000000013,0.0639999999999645,272.492,63.9999999999645,1,0,0,0,pre,0.867277531307457,69.1820067211329,0.0737941405025008,95598.1343599163,95598.1343599163
