sniffOnset,finalOnset,manOnset,condition,Yonset,inhaleMax,inMaxTim,Yend,endTim,length,amp,exhaleMin,exMinTim,index,task,noseMouth,shadowFile,warp,rateBPM,localPeriodCV,localAmpCV,nSubPeaks,bm_inhaleOnsets,bm_exhaleOnsets,bm_inhaleOffsets,bm_exhaleOffsets,bm_inhalePeaks,bm_exhaleTroughs,bm_peakInspiratoryFlows,bm_troughExpiratoryFlows,bm_inhaleTimeToPeak,bm_exhaleTimeToTrough,bm_inhaleVolumes,bm_exhaleVolumes,bm_inhaleDurations,bm_exhaleDurations,bm_inhalePauseOnsets,bm_exhalePauseOnsets,bm_inhalePauseDurations,bm_exhalePauseDurations,bm_inhaleVolumesRaw,bm_exhaleVolumesRaw,bm_inhale_smoothness,bm_inpeak_to_extrough_smoothness,bm_exhale_smoothness,bm_inhale_curvature,bm_inpeak_to_extrough_curvature,bm_exhale_curvature,bm_inpeak_to_extrough_slope,bm_max_flowchange,goodBreath,maxRR,minRR,RR_max_min,onsetSec,rsa_ms,good,clean,final10,period,meanRR,hrBPM,rsaNorm,depthVol,depth
2276733,2276733,NaN,20,-10.0758636337058,213.591849609108,2277234,5.67232629991546,2280255,7.04399999999987,215.793618276004,-108.680848725236,2279333,895,paced,NA,NA,NaN,8.51788756388432,0.0412011885777754,0.140993835129801,3,2276733,2278142,2278141,2280254,2277234,2279333,2.34395955423877,-1.17860697437111,1.002,2.382,2179.92314336649,2190.47708545984,2.816,4.224,NaN,NaN,NaN,NaN,188763.889900576,191553.450933686,-0.0362143964876986,-0.0126739483297289,-0.00258690985718103,4.09872066936415e-05,2.28193436029275e-05,2.18098630879861e-05,-0.00121843774753545,0.00975026973953286,1,0.756000000000313,0.671999999999571,0.0840000000007421,4553.466,84.0000000007421,1,0,0,paced,0.701337776302086,85.5507888315377,0.119771104365211,188763.889900576,188763.889900576
2280255,2280255,NaN,20,5.67232629991546,204.963302916995,2280521,4.37876296979091,2283486,6.46199999999953,199.937758282142,-247.072424154197,2282174,896,paced,NA,NA,NaN,9.28505106778154,0.0408316881815521,0.130859000649886,2,2280255,2281851,2281850,2282772,2280521,2282174,2.31901089855016,-2.49804970511474,0.532,0.646,2556.87610755154,2524.28402941317,3.19,1.842,NaN,2282773,NaN,1.426,227233.13319522,228781.889377211,-0.0627139453885507,-0.0219978565041236,-0.00745331051066161,5.81554708677205e-05,3.56920802732268e-05,3.66200860239234e-05,-0.0021495174918156,0.0107517331362537,1,0.757999999999811,0.692000000000007,0.0659999999998035,4560.51,65.9999999998035,1,0,0,paced,0.725582282525703,82.6922065835787,0.0909614272416658,227233.13319522,227233.13319522
2283486,2283486,NaN,20,4.37876296979091,195.841176173752,2283840,61.004616912982,2286914,6.85600000000068,163.149486232365,-190.807160356985,2285455,897,paced,NA,NA,NaN,8.75145857642854,0.048598403171472,0.146148019562799,2,2283486,2284763,2284762,2285904,2283840,2285455,2.22393316478781,-2.19751152660686,0.708,1.384,2539.679597844,2297.0114736324,2.552,2.282,NaN,2285905,NaN,2.018,225969.731644254,210421.14497567,-0.0481935196572326,-0.0195276868107414,-0.00656665803911122,4.8931182825848e-05,1.94626581615025e-05,2.16677107682373e-05,-0.00225889842701182,0.00882763800032205,1,0.777999999999338,0.66399999999976,0.113999999999578,4566.972,113.999999999578,1,0,0,paced,0.70731157889195,84.8282451334869,0.161173665753029,225969.731644254,225969.731644254
2286914,2286914,NaN,20,61.004616912982,190.420772631148,2287176,20.8396584843313,2290090,6.35199999999986,149.498634932492,-181.387105246106,2288842,898,paced,NA,NA,NaN,9.44584382871557,0.0552722467801681,0.140777013615878,3,2286914,2288423,2288422,2289335,2287176,2288842,1.98021123321884,-1.8930110369667,0.524,0.838,2294.44574293204,2038.81305727433,3.016,1.824,NaN,2289336,NaN,1.508,217872.737107217,189398.352896597,-0.0648076599114407,-0.0173332086597564,-0.00640051701379243,3.83907196884358e-05,2.55384834785861e-05,2.50875186866498e-05,-0.00186448585786882,0.00678086467302996,1,0.832000000000335,0.684000000001106,0.147999999999229,4573.828,147.999999999229,1,0,0,paced,0.752325554663123,79.7527076251807,0.196723345474421,217872.737107217,217872.737107217
2290090,2290090,NaN,20,20.8396584843313,211.360482383059,2290490,3.8329160421985,2293547,6.91399999999976,199.024195119794,-191.528003862984,2292103,899,paced,NA,NA,NaN,8.67804454729564,0.0519253717119454,0.134070319316935,4,2290090,2291593,2291592,2292514,2290490,2292103,2.17551469719772,-2.10260611840617,0.8,1.02,2330.33433151052,2129.83465445288,3.004,1.842,NaN,2292515,NaN,2.064,214750.880727851,192917.396826793,-0.0429982040245023,-0.0196155771363189,-0.0087783842198188,4.40213282131768e-05,2.66343314006485e-05,2.46951533968236e-05,-0.00211663630773151,0.00891445559569348,1,0.769999999999527,0.701999999999316,0.068000000000211,4580.18,68.000000000211,1,0,0,paced,0.72732077889818,82.4945495038573,0.0934938227713284,214750.880727851,214750.880727851
2293547,2293547,NaN,20,3.8329160421985,223.54288456438,2293871,-6.49726031507868,2296649,6.20399999999972,224.87505670082,-182.172885673964,2295461,900,paced,NA,NA,NaN,9.67117988394627,0.0504824924989991,0.160101406993296,2,2293547,2294920,2294919,2295973,2293871,2295461,2.22204180450319,-1.96638915403492,0.648,1.082,2535.15079391277,2217.74297806403,2.744,2.106,NaN,2295974,NaN,1.35,231632.181029507,203174.432571022,-0.0523702099376731,-0.0188128206690634,-0.00522844351116313,6.3044166339288e-05,2.2535335348197e-05,2.15103639338328e-05,-0.00226711298975043,0.0103789671944439,1,0.828000000000429,0.700000000000728,0.127999999999702,4587.094,127.999999999702,1,0,0,paced,0.755211126291476,79.4479820426306,0.169489028357217,231632.181029507,231632.181029507
2296649,2296649,NaN,20,-6.49726031507868,217.336411812228,2297177,48.8449626005759,2300231,7.16400000000067,196.16256066948,-182.320921019681,2298814,901,paced,NA,NA,NaN,8.37520938023372,0.0495769266343877,0.151061550943575,2,2296649,2298104,2298103,2299153,2297177,2298814,2.21993445190443,-1.88379544018581,1.056,1.42,2365.60018867513,2031.66257834927,2.908,2.098,NaN,2299154,NaN,2.154,214472.03954722,186443.223507258,-0.0324526265409637,-0.018345636194858,-0.00745185691121857,4.1653472248468e-05,2.57593411794155e-05,2.53762671612202e-05,-0.00210612260154071,0.00989991916181854,1,0.774000000000342,0.692000000000007,0.0820000000003347,4593.298,82.0000000003347,1,0,0,paced,0.726820811405867,82.5512960807271,0.112820104644121,214472.03954722,214472.03954722
2300231,2300231,NaN,20,48.8449626005759,254.381167761657,2300511,57.932465091176,2303643,6.82399999999961,200.992453915781,-171.136658164245,2302156,902,paced,NA,NA,NaN,8.79249706916814,0.0490316565527707,0.120106169533328,3,2300231,2301559,2300946,2303642,2300511,2302156,2.52724539804493,-1.83057511651548,0.56,1.194,2286.8083333049,3155.00294796896,1.43,4.166,2300947,NaN,1.224,NaN,210126.93174296,290451.829388251,-0.0747299163153255,-0.0190701917425298,-0.0044116484560053,5.00882561494975e-05,2.39299394711111e-05,2.01559596015654e-05,-0.00216877527057079,0.00930466806032615,1,0.747999999999593,0.665999999999258,0.0820000000003347,4600.462,82.0000000003347,1,0,0,paced,0.700124495431743,85.6990440864379,0.11712202691861,210126.93174296,210126.93174296
2303643,2303643,NaN,20,57.932465091176,196.776642960134,2303902,37.2249637049721,2306926,6.5659999999998,149.19792856206,-202.076549733172,2305432,903,paced,NA,NA,NaN,9.13798355162988,0.047156584279401,0.209715764439091,2,2303643,2305025,2305024,2305882,2303902,2305432,2.09692518922377,-2.20984687692109,0.518,0.814,2360.52927203374,2129.71442749229,2.762,1.714,NaN,2305883,NaN,2.086,210269.077219306,187848.688615533,-0.0708871726983427,-0.0204417884262759,-0.00910649155012965,4.03935716972599e-05,2.67873121688193e-05,2.81513980820994e-05,-0.00215379279125728,0.00704216197802743,1,0.751999999999498,0.666312312311632,0.0856876876878657,4607.286,85.6876876878657,1,0,0,paced,0.701783373910613,85.4964683270514,0.122099911273731,210269.077219306,210269.077219306
2306926,2306926,NaN,20,37.2249637049721,222.229923194872,2307191,46.0738333168739,2310274,6.69599999999991,180.580524683949,-197.605225002977,2308746,904,paced,NA,NA,NaN,8.96057347670263,0.0402593262460782,0.208012913753328,2,2306926,2308179,2308178,2309134,2307191,2308746,2.13650135135916,-2.03297564908251,0.53,1.134,2046.81462454959,2096.08087070172,2.504,1.91,NaN,2309135,NaN,2.278,195328.019573954,192094.047609628,-0.0649765006113135,-0.0195524418882215,-0.00718847054887723,4.88306637008914e-05,2.6995389514351e-05,2.47053061765689e-05,-0.00215116027749835,0.00870521827520454,1,0.756000000001222,0.66399999999976,0.0920000000014625,4613.852,92.0000000014625,1,0,0,paced,0.703116315606302,85.3343873101019,0.130846060544236,195328.019573954,195328.019573954
2310274,2310274,NaN,20,46.0738333168739,201.901575347403,2310524,-30.2298496540685,2313461,6.3739999999998,193.979583516001,-168.076620356518,2312177,905,paced,NA,NA,NaN,9.4132412927521,0.115754146759744,0.229182699387033,3,2310274,2311728,2311727,2312808,2310524,2312177,2.12300365053415,-1.86912908036496,0.5,0.898,2221.52868619834,2034.19182239349,2.906,2.16,NaN,2312809,NaN,1.304,200507.229607958,180782.855876501,-0.0715443259826229,-0.017913461234161,-0.00494522012999649,4.57363124585345e-05,2.62757011389353e-05,1.96619281362501e-05,-0.00174421669005997,0.00775394826771736,1,0.816000000000713,0.671999999999571,0.144000000001142,4620.548,144.000000001142,1,0,0,paced,0.738654819752175,81.2287395892584,0.194948975015767,200507.229607958,200507.229607958
2313461,2313461,NaN,20,-30.2298496540685,278.182849920843,2313935,12.4419716723635,2316842,6.76200000000063,287.076788911695,-134.643113134514,2314486,906,paced,NA,NA,NaN,8.87311446317575,0.121415005390166,0.275429689267366,2,2313461,2314304,2314303,2315299,2313935,2314486,3.11958164778885,-1.80259710707675,0.948,0.364,2567.29838715431,2073.08617105945,1.684,1.99,NaN,2315300,NaN,3.084,229128.370090903,181985.623251086,-0.0552051457619132,-0.0638941640094379,-0.00462211916393359,6.4957435693904e-05,7.2248763213844e-05,2.59514259521144e-05,-0.0105417400886657,0.0151739464648497,1,0.837999999999738,0.669999999999163,0.168000000000575,4626.922,168.000000000575,1,0,0,paced,0.749331603411162,80.0713592311649,0.224199805848029,229128.370090903,229128.370090903
2316842,2316842,NaN,20,12.4419716723635,210.859584618819,2317142,-5.10339177104447,2320053,6.42199999999957,207.190294668159,-178.334953940827,2318771,907,paced,NA,NA,NaN,9.34288383681159,0.13459367464473,0.310809155051012,3,2316842,2318141,2318140,2319714,2317142,2318771,2.19575125051807,-2.09879268060265,0.6,1.26,2262.07155282582,2660.96559346565,2.596,3.146,NaN,2319715,NaN,0.676,185127.165714491,211572.585379083,-0.0575653005090274,-0.0194851938082809,-0.00332604185696308,7.13140499975208e-05,2.70030889869466e-05,1.87329260153432e-05,-0.0020941972551463,0.0107465150608865,1,0.754415584415485,0.686890173410789,0.0675254110046958,4633.684,67.5254110046958,1,0,0,paced,0.721512411411167,83.1586526455577,0.0935887033081336,185127.165714491,185127.165714491
2320053,2320053,NaN,20,-5.10339177104447,159.991116829019,2320481,6.4833304569548,2322412,4.71799999999985,159.301147486064,-27.7438046703104,2321025,908,paced,NA,NA,NaN,12.7172530733366,0.134496563632557,0.309425265995301,3,2320053,2320809,2320808,2321742,2320481,2321025,1.61254071822213,-0.547234243238506,0.856,0.432,1015.22143854551,637.475298794417,1.51,1.866,NaN,2321743,NaN,1.338,79919.4828134019,54749.6761629178,-0.0299904083943941,-0.0276193082692767,-0.00258431479573446,3.85836645294008e-05,3.02815840057168e-05,2.04256552605438e-05,-0.00424793201867595,0.00798216151350573,1,0.736771830985668,0.681999999999789,0.0547718309858791,4640.106,54.7718309858791,1,0,0,paced,0.702918324302141,85.3584234833658,0.0779206190708667,79919.4828134019,79919.4828134019
2322412,2322412,NaN,20,6.4833304569548,149.491248265176,2322679,31.3101598796409,2325975,7.1260000000002,130.594503096879,-218.164496371387,2324350,909,paced,NA,NA,NaN,8.4198708953127,0.165865181053805,0.311944022817407,2,2322412,2323630,2323629,2325118,2322679,2324350,2.21226711613367,-2.62261830784035,0.534,1.44,2363.27300987748,3022.11937019496,2.434,2.976,NaN,2325119,NaN,1.712,174995.544520081,232330.840748305,-0.059527036079896,-0.0213746176973143,-0.00466526305598793,6.11332438289461e-05,3.01264944130851e-05,2.69203355972716e-05,-0.0021433203708765,0.0105259063241018,1,0.793999999999869,0.700400000000439,0.0935999999994299,4644.824,93.5999999994299,1,0,0,paced,0.755569981011283,79.4102485645258,0.123879987759906,174995.544520081,174995.544520081
2325975,2325975,NaN,20,31.3101598796409,145.944673256711,2326295,27.1701320391855,2329701,7.45200000000023,116.704527297298,-170.106174468089,2328145,910,paced,NA,NA,NaN,8.05152979065998,0.165502443924996,0.233625915917857,2,2325975,2327449,2327448,2328663,2326295,2328145,1.9518675754108,-2.10757258966286,0.64,1.392,2365.36429817954,2345.62856727646,2.946,2.428,NaN,2328664,NaN,2.074,183001.371737241,187055.245946271,-0.0509133481957501,-0.0161912634829702,-0.006467770305101,4.48264194990205e-05,2.39345119428011e-05,2.48852072213538e-05,-0.00164139796473381,0.00730286412294356,1,0.82799999999952,0.69800000000032,0.1299999999992,4651.95,129.9999999992,1,0,0,paced,0.768221895255645,78.1024341671926,0.169221940694542,183001.371737241,183001.371737241
2329701,2329701,NaN,20,27.1701320391855,199.547748196239,2330050,-1.45321718172769,2332971,6.53999999999996,186.68929076751,-184.445338849779,2331880,911,paced,NA,NA,NaN,9.17431192660556,0.17405151568975,0.206736643975699,4,2329701,2331441,2330613,2332582,2330050,2331880,2.50411126637061,-2.18214209231096,0.698,0.878,2373.14391897811,2595.7060811163,1.824,2.282,2330614,2332583,1.654,0.776,189515.888904762,206748.097269285,-0.0582105526723904,-0.0189796141072997,-0.00668373511171387,5.39709654651041e-05,2.77724746836046e-05,2.67210465303309e-05,-0.00170662734842602,0.00947840529962862,1,0.822000000000116,0.726000000000568,0.0959999999995489,4659.402,95.9999999995489,1,0,0,paced,0.763229714983423,78.613291414241,0.125781266262195,189515.888904762,189515.888904762
2332971,2332971,NaN,20,-1.45321718172769,190.272220468033,2333792,23.658533101255,2337161,8.38000000000011,179.16956250827,-165.527095198845,2335607,912,paced,NA,NA,NaN,7.15990453460611,0.0902639994508422,0.216660563459287,2,2332971,2334878,2334877,2336046,2333792,2335607,2.42979233328528,-1.88013128701964,1.642,1.458,2984.99335451694,2207.31363250508,3.812,2.336,NaN,2336047,NaN,2.228,239300.799370544,182736.197292572,-0.0230887793155332,-0.0170057639053085,-0.00641584372842508,2.43659161342977e-05,1.96824250989524e-05,1.77021793904997e-05,-0.00195067777125227,0.00901981956598008,1,0.814000000000306,0.721999999999753,0.092000000000553,4665.942,92.000000000553,1,0,0,paced,0.757571095882328,79.2004873550769,0.121440747278514,239300.799370544,239300.799370544
2337161,2337161,NaN,20,23.658533101255,137.639468783754,2337681,22.2113787301662,2340634,6.94599999999991,114.704512868044,-182.120761122253,2339374,913,paced,NA,NA,NaN,8.63806507342366,0.0880014812584177,0.229512428514863,2,2337161,2338583,2338582,2339652,2337681,2339374,1.68665600430073,-1.98422693704011,1.04,1.582,2467.12377060237,2077.55702891259,2.842,2.138,NaN,2339653,NaN,1.962,204392.147256973,176278.583806154,-0.0273504791268058,-0.0157059228723174,-0.00902351757030525,3.14967616918587e-05,1.87041157558075e-05,2.12040257407267e-05,-0.00184345470367698,0.00645918208298146,1,0.8799999999992,0.713999999999942,0.165999999999258,4674.322,165.999999999258,1,0,0,paced,0.778350920958066,77.0860525560199,0.213271412070702,204392.147256973,204392.147256973
2340634,2340634,NaN,20,22.2113787301662,147.048748349282,2341386,18.8617483002788,2344752,8.23599999999988,126.512184834059,-175.163278366238,2343118,914,paced,NA,NA,NaN,7.28508984944159,0.0898884571047973,0.208816726144417,4,2340634,2342350,2342349,2343463,2341386,2343118,1.90613302571065,-1.96182423866103,1.504,1.536,3094.87111851066,2203.65653406935,3.43,2.226,NaN,2343464,NaN,2.576,263084.663157015,189687.905049441,-0.0205414790091439,-0.0161768984137225,-0.00850428695024392,2.28596202251076e-05,2.04008092394379e-05,2.05395469996888e-05,-0.00207594862261632,0.00649438822016779,1,0.798000000000684,0.680029154519333,0.117970845481351,4681.268,117.970845481351,1,0,0,paced,0.734999447440986,81.6327144311459,0.160504672339666,263084.663157015,263084.663157015
2344752,2344752,NaN,20,18.8617483002788,201.675576378478,2345167,32.4060959250549,2348392,7.27999999999975,176.041654265811,-153.087557476556,2346973,915,paced,NA,NA,NaN,8.24175824175853,0.0720496385568431,0.227425149056336,3,2344752,2346562,2346561,2347382,2345167,2346973,2.15932464202516,-1.92037692805497,0.83,0.822,3573.43089931249,1879.62972512776,3.618,1.64,NaN,2347383,NaN,2.018,327481.117148546,162260.229534616,-0.0410785844229253,-0.0178657305621317,-0.00572584656908436,2.35670316186845e-05,3.25230888707151e-05,2.701429737252e-05,-0.00158887863931968,0.00657083926868696,1,0.774000000000342,0.670000000000073,0.104000000000269,4689.504,104.000000000269,1,0,0,paced,0.730573910879447,82.1272141072947,0.142353837786346,327481.117148546,327481.117148546
2348392,2348392,NaN,20,32.4060959250549,224.969103936647,2348785,21.0847493516529,2352201,7.61800000000039,198.223681298293,-146.838419406939,2350346,916,paced,NA,NA,NaN,7.87608296140679,0.0673933165215725,0.254834103442318,1,2348392,2349533,2349532,2351482,2348785,2350346,2.4107949849282,-1.67773662111579,0.786,1.626,2494.74760848873,2799.71421867003,2.28,3.898,NaN,2351483,NaN,1.436,213188.366478116,240420.92870721,-0.050321141840761,-0.0183827428053972,-0.0018679393071825,4.64550215602299e-05,1.76798221120404e-05,1.15865498570925e-05,-0.00221775270514611,0.0092505579329818,1,0.765999999999622,0.670000000000073,0.0959999999995489,4696.784,95.9999999995489,1,1,0,paced,0.71282608933278,84.1720033790588,0.134675205405861,213188.366478116,213188.366478116
2352201,2352201,NaN,20,21.0847493516529,226.858015123758,2352524,17.7669555689123,2356171,7.9399999999996,207.432162663475,-178.548067763774,2354418,917,paced,NA,NA,NaN,7.55667506297267,0.0530356807636488,0.204333533697645,2,2352201,2353281,2353280,2355114,2352524,2354418,2.32295666584648,-2.00987299229219,0.646,2.274,2386.41884990496,2817.46864622749,2.158,3.666,NaN,2355115,NaN,2.112,205733.63871136,238301.089463944,-0.0582157660326955,-0.0165698680553955,-0.00286455818289589,5.76745787134822e-05,2.0149354452074e-05,1.87871778545131e-05,-0.00183507518871368,0.00950766230949918,1,0.786000000000058,0.653439024390911,0.132560975609147,4704.402,132.560975609147,1,0,0,paced,0.718050008948914,83.5596396521579,0.184612455897314,205733.63871136,205733.63871136
2356171,2356171,NaN,21,17.7669555689123,184.309134894476,2356474,-7.05759028215794,2357494,2.64600000000064,178.954452251099,-32.0282304696519,2357332,918,paced,NA,NA,NaN,22.6757369614458,0.442204117392786,0.442435922229338,1,2356171,2357118,2357117,2357493,2356474,2357332,2.14125105818648,-0.310587911132236,0.606,0.428,1990.25371539329,133.914272064181,1.892,0.75,NaN,NaN,NaN,NaN,165016.039747006,13733.8698732667,-0.0556702913714335,-0.0194759365002827,-0.00793508309730053,6.00345781867301e-05,1.96077674776919e-05,2.4808381139801e-05,-0.00304549670640836,0.0087427339062347,1,0.704444444444675,0.635999999999513,0.0684444444451628,4712.342,68.4444444451628,1,0,0,paced,0.670490399956348,89.4867398607143,0.102081169916257,165016.039747006,165016.039747006
2357494,2357494,NaN,21,-7.05759028215794,51.3040967183296,2357652,-37.9515288265737,2359682,4.37599999999929,73.8086562726954,-258.18601256639,2358111,919,paced,NA,NA,NaN,13.7111517367481,0.382605617291094,0.378196210263679,4,2357494,2357836,2357835,2358658,2357652,2358111,0.756430072851518,-2.80281207013415,0.316,0.55,346.655284000306,2380.85109411723,0.682,1.644,NaN,2358659,NaN,2.046,35777.7878901873,210057.771137758,-0.0412586554000372,-0.0576891746261048,-0.00820505262067126,4.16357189277463e-05,6.5896444863933e-05,4.15830207041112e-05,-0.0093981477278579,0.00730801750273113,1,0.761999999999716,0.659999999999854,0.101999999999862,4714.988,101.999999999862,1,0,0,paced,0.707492332171987,84.8065728370528,0.144171173822794,35777.7878901873,35777.7878901873
